page,name,brand,link,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
laptopworld,Laptop HP Probook 460 G11 A74BXPT (Ultra 5 125H | 16GB | 512GB | Intel® Arc™ Graphics | 16 inch WUXGA | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-probook-460-g11-a74bxpt,25990000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s G3 ULT9 (Ultra 9 185H | 32GB | 512GB | RTX A500 4GB | 16 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-g3-ult9-ultra-9-185h-32gb-512gb-rtx-a500-4gb-16-inch-wuxga-win-11-pro-den,55990000.0,0,1,Intel Core Ultra 9 185H ,Intel,32.0,DDR5,SSD,512GB,NVIDIA RTX A500 4GB GDDR6,Apple,16.0,IPS
laptopworld,Lenovo IdeaPad Slim 5 14Q8X9 83HL000KVN (Snapdragon X Plus X1P-42-100 | 16 GB | 512GB | Qualcomm Adreno GPU | 14inch WUXGA OLED | Win 11 | Xám),Lenovo,https://laptopworld.vn/lenovo-ideapad-slim-5-14q8x9-83hl000kvn,24990000.0,0,1,Snapdragon X Plus X1P42100 ,Qualcomm,16.0,DDR5,SSD,512GB,Integrated Qualcomm Adreno GPU,Qualcom,14.0,OLED
laptopworld,Laptop Lenovo ThinkPad P16s G2 21HK004YVN (Core™ i7-1360P | 32GB | 1TB | RTX A500 4GB | 16 inh WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-g2-21hk004yvn,47390000.0,0,1,Intel Core i71360P ,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX A500 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Dell Inspiron 14 7440 2-in-1 N7440-C7U161W11IBU (Core™ 7 150U | 16GB | 1TB | Intel® Graphics | 14 inch FHD+ | Cảm ứng | Bút cảm ứng | WIn 11 | Office | Xanh),Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-14-7440-2-in-1-n7440-c7u161w11ibu,36990000.0,0,1,Intel Core 7 150U ,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,HD
laptopworld,Laptop Lenovo ThinkPad T14 Gen 5 ULT7 155U (Ultra 7 155U | 16GB | 512GB | Intel Graphics | 14.0inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t14-gen-5-ult7-155u,34490000.0,0,1,Intel Core Ultra 7 155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo Yoga Pro 7 14ASP9 83HN0022VN (Ryzen™ AI 9 365 | 32GB | 1TB | AMD Radeon™ 880M | 14.5inch 2.8K OLED | Win 11 | Office | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-yoga-pro-7-14asp9-83hn0022vn,41990000.0,0,1,AMD Ryzen AI 9 365 ,AMD,32.0,DDR5,SSD,1TB,AMD Radeon 880M Graphics,AMD,14.5,8K
laptopworld,Lenovo Ideapad Slim 5 14IMH9 83DA006UVN (Ultra 7 155H | 16GB | 512GB | Intel® Arc™ Graphics | 14 inch WUXGA OLED | Win 11 | Xám),Lenovo,https://laptopworld.vn/lenovo-ideapad-slim-5-14imh9-83da006uvn,26890000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,OLED
laptopworld,Laptop HP Envy X360 13-bf0090TU 76B13PA (Core™ i7-1250U | 16GB | 512GB | Iris Xᵉ Graphics | 13.3 inch 2.8K OLED | Cảm ứng | Win 11 | Xanh),Laptop HP,https://laptopworld.vn/laptop-hp-envy-x360-13-bf0090tu-76b13pa,32990000.0,0,1,Intel Core i71250U ,Intel,16.0,LDDR4,SSD,512GB,Intel Iris Xᵉ Graphics,Intel,13.3,8K
laptopworld,Laptop Dell Latitude 3450-L3450-1335U-08512U (Core i5-1335U | 8GB | 512GB | Intel UHD | 14 inch FHD | Ubuntu),Laptop Dell,https://laptopworld.vn/laptop-dell-latitude-3450-l3450-1335u-08512u,19990000.0,0,1,Intel Core i51335U ,Intel,8.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
laptopworld,Laptop Acer Aspire 3 A315-44P-R5QG NX.KSJSV.001 (Ryzen 7-5700U | 16GB | 512GB | AMD Radeon Graphics | 15.6 inch FHD | Win 11 | Bạc),Laptop Acer,https://laptopworld.vn/laptop-acer-aspire-3-a315-44p-r5qg-nx-ksjsv-001,13990000.0,0,1,AMD Ryzen 75700U ,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,15.6,HD
laptopworld,Laptop Dell Inspiron 15 3530 P16WD1 (Core i5-1334U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Bạc),Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-15-3530-p16wd1,17990000.0,0,1,Intel Core i51334U ,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
laptopworld,Laptop Dell Inspiron 15 3530 71043887 (Core i5-1334U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen),Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-15-3530-71043887,17990000.0,0,1,Intel Core i51334U ,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
laptopworld,Laptop Dell Inspiron 3530 71043885 (Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Bạc),Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-3530-71043885,19290000.0,0,1,Intel Core i51334U ,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,HD
laptopworld,Laptop Dell Inspiron 3530 71043888 (Core i7-1355U | 16GB | 512GB | 15.6 inch FHD | Win 11 | Office | Bạc),Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-3530-71043888,22390000.0,0,1,Intel Core i71355U ,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
laptopworld,Laptop Dell Inspiron 15 3530 P16WD2 (Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen),Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-15-3530-p16wd2,19290000.0,0,1,Intel Core i51334U ,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,HD
laptopworld,Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KCS0QX00 (Ultra 7 165U | 32GB | 512GB | Intel® Graphics | 14.0inch WUXGA | Cảm ứng | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kcs0qx00,,0,1,Intel Core Ultra 7 165U ,Intel,32.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,"Laptop ASUS Vivobook Pro 15 OLED Q533 (Ultra 7 155H, Ram 16GB, 1TB SSD, RTX 3050, 15.6inch FHD OLED, Win 11, Xám)",Laptop ASUS,https://laptopworld.vn/laptop-asus-vivobook-pro-15-oled-q533,28990000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,1TB,NVIDIA Geforce RTX 3050 6GB GDDR6,Nvidia,15.6,HD
laptopworld,"Laptop HP Envy x360 2in1 14-es1023dx (Core 7 150U, Ram 16GB, 512GB SSD, Intel Graphics, 14inch FHD, Cảm ứng, Win 11, Bạc)",Laptop HP,https://laptopworld.vn/laptop-hp-envy-x360-2in1-14-es1023dx,21990000.0,0,1,Intel Core 7 150U ,Intel,16.0,DDR4,SSD,512GB,Intel Graphics,Intel,14.0,HD
laptopworld,Laptop HP EliteBook 640 G11 A7LB1PT (Ultra 5-125U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-640-g11-a7lb1pt,25590000.0,0,1,Intel Core Ultra 5125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop HP EliteBook 640 G11 A7LG9PT (Ultra 5-125U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | Cảm ứng | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-640-g11-a7lg9pt,26590000.0,0,1,Intel Core Ultra 5125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop HP EliteBook 640 G11 A7LB4PT (Ultra 7-165U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-640-g11-a7lb4pt,31690000.0,0,1,Intel Core Ultra 7165U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop HP EliteBook 640 G11 A7LA3PT (Ultra 7-165U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | Cảm ứng | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-640-g11-a7la3pt,32690000.0,0,1,Intel Core Ultra 7165U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop HP EliteBook x360 830 G11 A7RA8PT (Ultra 7 155U | 16GB | 512GB | Intel® Graphics | 13.3inch WUXGA | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-x360-830-g11-a7ra8pt,47990000.0,0,1,Intel Core Ultra 7 155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,"Laptop Lenovo Thinkbook 14 G6+ 2024 (Ultra 5 125H, Ram 16GB, SSD 512GB, Intel® Arc™ graphics, 14inch 2K+ 90Hz)",Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-14-g6-2024-ultra-5-125h-ram-16gb-ssd-512gb-intel-arc-graphics-14inch-2k-90hz,22990000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc graphics,Intel,14.0,2K
laptopworld,Laptop Dell Inspiron 14 7440 2in1 N4I5006W1 (Core™ 5 120U | 16GB | 1TB | Intel® Graphics | 14 inch FHD+ | Win 11 | Office | Xanh),Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-14-7440-2in1-n4i5006w1,30890000.0,0,1,Intel Core 5 120U ,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,HD
laptopworld,Laptop HP Pavilion x360 14-ek2017TU 9Z2V5PA (Core™ 5 120U | 16GB | 512GB | Intel® Graphics | 14 inch FHD | Cảm ứng | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-pavilion-x360-14-ek2017tu-9z2v5pa,24800000.0,0,1,Intel Core 5 120U ,Intel,16.0,DDR4,SSD,512GB,Intel Graphics,Intel,14.0,HD
laptopworld,Laptop HP Pavilion x360 14-ek2027TU 9Z2V9PA (Core™ 7-150U | 16GB | 512GB | Intel® Graphics | 14 inch FHD | Cảm ứng | Win 11 | Vàng),Laptop HP,https://laptopworld.vn/laptop-hp-pavilion-x360-14-ek2027tu-9z2v9pa,28300000.0,0,1,Intel Core 7150U ,Intel,16.0,DDR4,SSD,512GB,Intel Graphics,Intel,14.0,HD
laptopworld,Laptop HP Pavilion X360 14-ek2024TU 9Z2V6PA (Core™ 5 120U | 16GB | 512GB | Intel® Graphics | 14 inch FHD | Cảm ứng | Win 11 | Vàng),Laptop HP,https://laptopworld.vn/laptop-hp-pavilion-x360-14-ek2024tu-9z2v6pa,24990000.0,0,1,Intel Core 5 120U ,Intel,16.0,DDR4,SSD,512GB,Intel Graphics,Intel,14.0,HD
laptopworld,Laptop HP Elitebook 630 G11 A7LB8PT (Ultra 7-155U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Cảm ứng | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7lb8pt,29390000.0,0,1,Intel Core Ultra 7155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop HP Elitebook 630 G11 A7LC0PT (Ultra 7-155U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Cảm ứng | Win 11 Pro | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7lc0pt,31990000.0,0,1,Intel Core Ultra 7155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop HP Elitebook 630 G11 A7LB9PT (Ultra 7-155U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Win 11 Pro | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7lb9pt,30990000.0,0,1,Intel Core Ultra 7155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop HP Elitebook 630 G11 A7LC5PT (Ultra 7-155U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7lc5pt,28390000.0,0,1,Intel Core Ultra 7155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop HP Elitebook 630 G11 A7LJ4PT (Ultra 5-125U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Win 11 Pro | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7lj4pt,27890000.0,0,1,Intel Core Ultra 5125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop HP Elitebook 630 G11 A7LJ5PT (Ultra 5-125U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Cảm ứng | Win 11 Pro | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7lj5pt,28890000.0,0,1,Intel Core Ultra 5125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop HP Elitebook 630 G11 A7LL8PT (Ultra 5-125U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7ll8pt,23990000.0,0,1,Intel Core Ultra 5125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop HP Elitebook 630 G11 A7LM7PT (Ultra 5-125U | 16GB | 512GB | Intel® Graphics | 13.3 inch WUXGA | Cảm ứng | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-elitebook-630-g11-a7lm7pt,24990000.0,0,1,Intel Core Ultra 5125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
laptopworld,Laptop ASUS Zenbook S 14 UX5406SA-PV140WS  (Ultra 7 258V 32GB | 32GB | 1TB | Intel® Arc™ Graphics | 14 inch 3K OLED 120Hz | Win 11 | Trắng),Laptop ASUS,https://laptopworld.vn/laptop-asus-zenbook-s-14-ux5406sa-pv140ws,44990000.0,0,1,Intel Core Ultra 7 258V 32GB ,Intel,32.0,DDR5,SSD,1TB,Intel Arc 140V Graphics,Intel,14.0,OLED
laptopworld,Laptop Lenovo ThinkPad P16v Gen 1 21FC004DVN (Core™ i7-13700H | 64GB | 1TB | RTX A1000 6GB | 16inch WQUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16v-gen-1-21fc004dvn,71560000.0,0,1,Intel Core i713700H ,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX A1000 6GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16v Gen 2 21KX0039VA (Ultra 7 155H | 32GB | 1TB | RTX 1000 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16v-gen-2-21kx0039va,59630000.0,0,1,Intel Core Ultra 7 155H ,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16v Gen 2 21KX0037VA (Ultra 7 155H | 64GB | 1TB | RTX 1000 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16v-gen-2-21kx0037va,63240000.0,0,1,Intel Core Ultra 7 155H ,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16v Gen 2 21KX0038VA (Ultra 7 155H | 32GB | 1TB | RTX 1000 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16v-gen-2-21kx0038va,67770000.0,0,1,Intel Core Ultra 7 155H ,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16v Gen 2 21KX0036VN (Ultra 7 155H | 64GB | 2TB | RTX 1000 Ada | 16 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16v-gen-2-21kx0036vn,72680000.0,0,1,Intel Core Ultra 7 155H ,Intel,64.0,DDR5,SSD,2TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad X13 Gen 5 21LU004TVN (Ultra 7 155H | 16GB | 1TB | Intel® Arc™ Graphics | 13.3 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x13-gen-5-21lu004tvn,41590000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,13.3,IPS
laptopworld,Laptop Lenovo ThinkPad X13 Gen 5 21LU004KVA (Ultra 7 155H | 16GB | 512GB | Intel® Arc™ Graphics | 13.3 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x13-gen-5-21lu004kva,35790000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,13.3,IPS
laptopworld,Acer Swift Lite 14 AI SFL14-51M-56HS NX.J1HSV.002 (Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 14 inch FHD+ | Win 11 | Bạc),Acer,https://laptopworld.vn/acer-swift-lite-14-ai-sfl14-51m-56hs-nx-j1hsv-002,19990000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,HD
laptopworld,Laptop HP Spectre x360 14-eu0051TU A2NL3PA (Ultra 7 155H | 16GB | 1TB | Intel Arc | 14 inch 2.8K OLED | Win 11 | Xanh),Laptop HP,https://laptopworld.vn/laptop-hp-spectre-x360-14-eu0051tu-a2nl3pa,55990000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,8K
laptopworld,Laptop HP Envy x360 14-fc0088TU A19BYPA (Ultra 7 155U | 16GB | 1TB | 14 inch 2.8K OLED | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-envy-x360-14-fc0088tu-a19bypa,36990000.0,0,1,Intel Core Ultra 7 155U ,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,,
laptopworld,Laptop Lenovo ThinkPad T14s Gen 5 21LS005VVA (Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t14s-gen-5-21ls005vva,30590000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop HP ProBook 440 G11 A74B4PT (Ultra 5 125U | 8GB | 512GB | Intel® Graphics | 14 inch WUXGA | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-probook-440-g11-a74b4pt,23990000.0,0,1,Intel Core Ultra 5 125U ,Intel,8.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop HP ProBook 440 G11 A74B9PT (Ultra 5 125H | 16GB | 512GB | Intel Arc Graphics | 14 inch WUXGA | Cảm ứng | Win 11 | Bạc),Laptop HP,https://laptopworld.vn/laptop-hp-probook-440-g11-a74b9pt,27990000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0039VA  (Ultra 5 125H | 16GB | 512GB | RTX 500 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0039va,37690000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS003AVA (Ultra 5 125H | 32GB | 512GB | RTX 500 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks003ava,40390000.0,0,1,Intel Core Ultra 5 125H ,Intel,32.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0038VA  (Ultra 5 125H | 32GB | 1TB | RTX 500 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0038va,40690000.0,0,1,Intel Core Ultra 5 125H ,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS003BVN (Ultra 5 125H | 16GB | 512GB | RTX 500 Ada | 16 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks003bvn,43640000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS003CVN (Ultra 5 125H | 32GB | 1TB | RTX 500 Ada | 16 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks003cvn,46730000.0,0,1,Intel Core Ultra 5 125H ,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0032VA (Ultra 7 155H | 16GB | 512GB | RTX 500 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0032va,43820000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0033VA (Ultra 7 155H | 32GB | 1TB | RTX 500 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0033va,46920000.0,0,1,Intel Core Ultra 7 155H ,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0037VA (Ultra 7 155H | 64GB | 1TB | RTX 500 Ada | 16 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0037va,49190000.0,0,1,Intel Core Ultra 7 155H ,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0034VN (Ultra 7 155H | 32GB | 1TB | RTX 500 Ada | 16 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0034vn,51800000.0,0,1,Intel Core Ultra 7 155H ,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0035VN (Ultra 7 155H | 64GB | 1TB | RTX 500 Ada | 16 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0035vn,55420000.0,0,1,Intel Core Ultra 7 155H ,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad P16s Gen 3 21KS0036VN (Ultra 7 155H | 64GB | 2TB | RTX 500 Ada | 16 inch WQUXGA OLED | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-p16s-gen-3-21ks0036vn,69170000.0,0,1,Intel Core Ultra 7 155H ,Intel,64.0,DDR5,SSD,2TB,NVIDIA RTX 500 Ada Generation 4GB GDDR6,Apple,16.0,OLED
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 (Core™ i5-13500H | 32GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-core-i5-13500h-32gb-512gb-intel-iris-xe-graphics-14inch-wuxga-no-os-den,21490000.0,0,1,Intel Core i513500H ,Intel,32.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkBook 16 G6 ABP 21KK0060VN (Ryzen 7-7730U | 32GB | 1TB | AMD Radeon™ Graphics | 16 inch WQXGA | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-16-g6-abp-21kk0060vn,26490000.0,0,1,AMD Ryzen 77730U ,AMD,32.0,DDR4,SSD,1TB,AMD Radeon Graphics,AMD,16.0,IPS
laptopworld,Laptop Lenovo V14 G4 IRU  83A000BHVN (Core i5-13420H | 16GB | 512GB | Intel UHD | 14 inch FHD | WIn 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-v14-g4-iru-83a000bhvn,15730000.0,0,1,Intel Core i513420H ,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
